GEO_ID,NAME,VAL,TON,val_norm,ton_norm,vulnerability_score,rank,is_metro,INTPTLAT,INTPTLON,nearest_port,nearest_port_type,nearest_port_miles,nearest_seaport,nearest_seaport_miles,min_distance_to_neighbor_miles,num_commodities,max_comm_val,dominant_commodity,val_ton_ratio
E330000US3921200000,"Dayton-Springfield-Kettering, OH CFS Area; Ohio",385784,165447,0.0469491249805535,0.0436402637836112,0.0456,100,1,40.4173,-82.9071,Chicago Intermodal Hub,rail_intermodal,265.59,Port of Baltimore,345.03,0.0,244,54495,All Commodities,2.4021
E330000US4999999999,"Remainder of Utah, Utah",202925,291124,0.0239517795120275,0.0777566068738688,0.0455,101,0,39.321,-111.0937,Port of Long Beach,seaport,551.01,Port of Long Beach,551.01,108.05,219,62818,All Commodities,0.6975
E330000US5154847900,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (part); Virginia",260880,249349,0.0312405164986041,0.0664163438774931,0.0453,102,1,37.7693,-78.17,Port of Norfolk/Virginia,seaport,116.56,Port of Norfolk/Virginia,116.56,0.0,227,56511,All Commodities,1.0828
E330000US4041600000,"Oklahoma City-Shawnee, OK CFS Area; Oklahoma",349816,137630,0.0424255930690154,0.036089046649675,0.0399,103,1,35.5376,-96.9247,Dallas Intermodal Hub,rail_intermodal,190.9,Port of Beaumont,410.56,0.0,260,53713,All Commodities,2.5913
E330000US2055600000,"Wichita-Winfield, KS CFS Area; Kansas",227296,213656,0.0270168094335159,0.0567271037307632,0.0389,104,1,38.5266,-96.7265,Kansas City Intermodal Hub,rail_intermodal,122.23,Port of Beaumont,602.07,0.0,226,42976,All Commodities,1.0675
E330000US3599999999,"Remainder of New Mexico, New Mexico",228119,204075,0.027120314403578,0.054126240540619,0.0379,105,0,34.4071,-106.1126,Dallas Intermodal Hub,rail_intermodal,547.65,Port of Corpus Christi,687.2,184.03,257,39216,All Commodities,1.1426
E330000US2499999999,"Remainder of Maryland, Maryland",220085,206628,0.0261099147322786,0.0548192792343293,0.0376,106,0,39.0724,-76.7902,Port of Baltimore,seaport,17.43,Port of Baltimore,17.43,0.0,227,40398,All Commodities,1.0875
E330000US3314800000,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (part); New Hampshire",313807,140170,0.0378969047737925,0.0367785563566958,0.0374,107,1,42.3601,-71.0589,Port of Boston,seaport,1.09,Port of Boston,1.09,0.0,215,51076,All Commodities,2.32
E330000US2117800000,"Cincinnati-Wilmington-Maysville, OH-KY-IN CFS Area (part); Kentucky",190029,215501,0.0223299081949902,0.0572279483801543,0.0363,108,1,37.5347,-85.3021,Atlanta Intermodal Hub,rail_intermodal,266.55,Port of Charleston,446.52,0.0,205,64073,All Commodities,0.9939
E330000US2454847900,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (part); Maryland",227976,178606,0.0271023299434093,0.0472124126949052,0.0351,109,1,39.0724,-76.7902,Port of Baltimore,seaport,17.43,Port of Baltimore,17.43,0.0,220,43273,All Commodities,1.2994
E330000US0626000000,"Fresno-Madera-Hanford, CA CFS Area; California",289171,131553,0.0347985470065369,0.034439381102602,0.0347,110,1,37.1841,-119.4696,Port of Oakland,seaport,159.8,Port of Oakland,159.8,0.0,243,55400,All Commodities,2.4043
E330000US5154500000,"Virginia Beach-Norfolk, VA-NC CFS Area (part); Virginia",276034,138577,0.0331463662146698,0.0363461197569776,0.0344,111,1,36.8529,-75.978,Port of Norfolk/Virginia,seaport,19.87,Port of Norfolk/Virginia,19.87,93.26,224,43372,All Commodities,2.0244
E330000US1042800000,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CFS Area (part); Delaware",281776,127036,0.0338685114614461,0.0332131939582662,0.0336,112,1,39.9526,-75.1652,Port of Philadelphia,seaport,2.37,Port of Philadelphia,2.37,0.0,173,56661,All Commodities,2.4087
E330000US4414800000,"Boston-Worcester-Providence, MA-RI-NH-CT CFS Area (part); Rhode Island",271164,110063,0.0325338884452861,0.0286056946443826,0.031,113,1,42.3601,-71.0589,Port of Boston,seaport,1.09,Port of Boston,1.09,0.0,239,46091,All Commodities,2.5786
E330000US3233200000,"Las Vegas-Henderson, NV CFS Area; Nevada",236260,124320,0.0281441709786401,0.0324759072006801,0.0299,114,1,39.321,-116.6312,Port of Oakland,seaport,322.87,Port of Oakland,322.87,0.0,256,50112,All Commodities,1.9609
E330000US4599916700,"Charleston-North Charleston, SC CFS Area; South Carolina",208621,139391,0.0246681395478404,0.0365670886158418,0.0294,115,1,32.7765,-79.9311,Port of Charleston,seaport,0.73,Port of Charleston,0.73,94.86,210,40945,All Commodities,1.6082
E330000US4299910900,"Allentown-Bethlehem-Easton, PA-NJ CFS Area (part); Pennsylvania",272201,87442,0.0326643072228736,0.0224649863441788,0.0286,116,1,40.5908,-77.2098,Port of Baltimore,seaport,97.63,Port of Baltimore,97.63,0.0,141,74649,All Commodities,3.1992
E330000US3299999999,"Remainder of Nevada, Nevada",257954,83912,0.0308725267751511,0.0215067307277286,0.0271,117,0,39.321,-116.6312,Port of Oakland,seaport,322.87,Port of Oakland,322.87,0.0,218,47556,All Commodities,3.1527
E330000US2599999999,"Remainder of Massachusetts, Massachusetts",218252,109764,0.0258793866519336,0.0285245279505246,0.0269,118,0,42.2596,-71.8079,Port of Boston,seaport,39.72,Port of Boston,39.72,38.9,227,39900,All Commodities,2.0254
E330000US0138000000,"Mobile-Daphne-Fairhope, AL CFS Area; Alabama",185225,128657,0.0217257309456845,0.0336532314523924,0.0265,119,1,32.799,-86.8073,Atlanta Intermodal Hub,rail_intermodal,154.4,Port of New Orleans,274.71,0.0,218,31233,All Commodities,1.4574
E330000US1349600000,"Savannah-Hinesville-Statesboro, GA CFS Area; Georgia",165870,139256,0.0192915405501157,0.0365304414463742,0.0262,120,1,32.6415,-83.4426,Atlanta Intermodal Hub,rail_intermodal,94.04,Port of Savannah,143.22,0.0,217,29755,All Commodities,1.4241
E330000US0453600000,"Tucson-Nogales, AZ CFS Area; Arizona",138504,154822,0.0158498430887291,0.0407559958162505,0.0258,121,1,32.2226,-110.9747,Port of Long Beach,seaport,432.4,Port of Long Beach,432.4,106.05,204,21153,All Commodities,0.9002
E330000US4823800000,"El Paso-Las Cruces, TX-NM CFS Area (part); Texas",199837,109256,0.0235634157847468,0.0283866260091205,0.0255,122,1,31.7619,-106.485,Dallas Intermodal Hub,rail_intermodal,570.12,Port of Corpus Christi,608.79,184.03,199,42477,All Commodities,1.927
E330000US5099999999,"Remainder of Vermont, Vermont",162074,125139,0.0188141348801813,0.0326982333621172,0.0244,123,0,44.0459,-72.7107,Port of Boston,seaport,144.13,Port of Boston,144.13,61.68,222,24365,All Commodities,1.3011
E330000US0499999999,"Remainder of Arizona, Arizona",109087,156109,0.0121502006776494,0.0411053654985087,0.0237,124,0,34.2744,-111.5838,Port of Long Beach,seaport,381.15,Port of Long Beach,381.15,63.63,201,17288,All Commodities,0.703
E330000US1921800000,"Des Moines-Ames-West Des Moines, IA CFS Area; Iowa",155828,123723,0.0180286038437193,0.0323138452734788,0.0237,125,1,42.0046,-93.214,Kansas City Intermodal Hub,rail_intermodal,213.1,Port of Beaumont,825.38,0.0,194,49950,All Commodities,1.2766
E330000US5344000000,"Portland-Vancouver-Salem, OR-WA CFS Area (part); Washington",169158,87452,0.0197050573685414,0.0224677009493245,0.0208,126,1,45.5231,-122.6765,Port of Portland,seaport,4.53,Port of Portland,4.53,0.0,196,30640,All Commodities,2.0448
E330000US1599946520,"Urban Honolulu, HI CFS Area; Hawaii",140904,103014,0.0161516801824705,0.0266921694771426,0.0204,127,1,21.3069,-157.8583,Port of Oakland,seaport,2402.38,Port of Oakland,2402.38,104.55,227,25712,All Commodities,1.3756
E330000US0299999999,"Remainder of Alaska, Alaska",135932,103308,0.0155263743366029,0.0267719788684277,0.02,128,0,64.2008,-153.4937,Port of Seattle,seaport,1634.36,Port of Seattle,1634.36,1634.1,220,25376,All Commodities,1.3188
E330000US4899929700,"Laredo, TX CFS Area; Texas",47600,73075,0.0044172601014499,0.018564913131278,0.0101,129,1,31.0545,-97.5635,Dallas Intermodal Hub,rail_intermodal,127.2,Port of Houston,163.97,0.0,127,11466,All Commodities,0.6515
E330000US0999999999,"Remainder of Connecticut, Connecticut",65480,42191,0.0066659464498235,0.0101811265991399,0.0081,130,0,41.6032,-73.0877,Port of New York/New Jersey,seaport,80.71,Port of New York/New Jersey,80.71,24.15,172,18435,All Commodities,1.5802
E330000US1599999999,"Remainder of Hawaii, Hawaii",36554,59701,0.003028054877505,0.0149344002093503,0.0078,131,0,20.7967,-156.3319,Port of Oakland,seaport,2344.86,Port of Oakland,2344.86,104.55,174,6429,All Commodities,0.6133
E330000US3399999999,"Remainder of New Hampshire, New Hampshire",52006,46632,0.0049713826993769,0.011386682744368,0.0075,132,0,43.6805,-71.5811,Port of Boston,seaport,95.77,Port of Boston,95.77,61.68,184,10211,All Commodities,1.1232
E330000US1099999999,"Remainder of Delaware, Delaware",52245,40191,0.0050014406432953,0.0096382055699897,0.0069,133,0,38.9896,-75.505,Port of Baltimore,seaport,60.54,Port of Baltimore,60.54,68.96,161,10756,All Commodities,1.3071
E330000US1154847900,"Washington-Arlington-Alexandria, DC-VA-MD-WV CFS Area (part); District of Columbia",12477,4686,0.0,0.0,0.0,134,1,34.0007,-81.0348,Port of Charleston,seaport,105.2,Port of Charleston,105.2,0.0,71,3872,All Commodities,2.6838
